genotype,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,line,rescaledASI,medianASI,medianASJ,rescaledASJ
N2,12_20_17,27,OP50,0,ASJ,267,N2_OP50_27_NA-04.czi:z:6/21 - N2_OP50_27_NA-04.czi #1,0.891,465.718,458,440,495,414.935,466,39586,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,268,N2_OP50_27_NA-05.czi:z:5/22 - N2_OP50_27_NA-05.czi #1,0.86,688.659,686,641,715,591.911,691,56470,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,269,N2_OP50_27_NA-05.czi:z:16/22 - N2_OP50_27_NA-05.czi #1,0.618,644.729,635,610,679,398.719,644,38039,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,270,N2_OP50_27_NA-05.czi:z:21/22 - N2_OP50_27_NA-05.czi #1,0.87,435.747,449,406,472,379.097,435,36167,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,271,N2_OP50_27_NA-05.czi:z:10/22 - N2_OP50_27_NA-05.czi #1,1.163,591.18,587,499,655,687.83,599,65621,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,272,ft7_OP50_27_NA-06.czi:z:13/16 - ft7_OP50_27_NA-06.czi #1,0.713,274.691,278,255,288,195.791,275,18679,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,273,ft7_OP50_27_NA-06.czi:z:12/16 - ft7_OP50_27_NA-06.czi #1,1.069,265.961,265,252,282,284.352,266,27128,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,274,ft7_OP50_27_NA-06.czi:z:15/16 - ft7_OP50_27_NA-06.czi #1,1.426,282.449,287,265,296,402.64,283,38413,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,275,ft7_OP50_27_NA-06.czi:z:5/16 - ft7_OP50_27_NA-06.czi #1,0.765,344.151,347,331,360,263.336,345,25123,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,276,ft7_OP50_27_NA-07.czi:z:7/20 - ft7_OP50_27_NA-07.czi #1,0.776,511.162,514,465,537,396.487,512,37826,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,277,ft7_OP50_27_NA-07.czi:z:11/20 - ft7_OP50_27_NA-07.czi #1,1.625,435.161,445,372,476,707.001,440,67450,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,278,ft7_OP50_27_NA-07.czi:z:7/20 - ft7_OP50_27_NA-07.czi #1,1.038,426.495,421,403,450,442.576,426,42223,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,279,ft7_OP50_27_NA-07.czi:z:18/20 - ft7_OP50_27_NA-07.czi #1,1.3,349.774,345,331,369,454.619,349,43372,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,280,N2_OP50_27_NA-08.czi:z:14/16 - N2_OP50_27_NA-08.czi #1,0.472,432.489,415,382,465,203.998,438,19462,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,281,N2_OP50_27_NA-08.czi:z:8/16 - N2_OP50_27_NA-08.czi #1,0.839,473.6,485,419,503,397.137,475,37888,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,282,N2_OP50_27_NA-08.czi:z:4/16 - N2_OP50_27_NA-08.czi #1,1.237,448.305,442,410,475,554.49,449,52900,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,283,N2_OP50_27_NA-08.czi:z:11/16 - N2_OP50_27_NA-08.czi #1,1.122,409.346,398,352,450,459.105,412,43800,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,284,N2_OP50_27_NA-09.czi:z:5/23 - N2_OP50_27_NA-09.czi #1,1.321,551.802,580,462,622,728.772,561,69527,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,285,N2_OP50_27_NA-09.czi:z:20/23 - N2_OP50_27_NA-09.czi #1,0.755,624.097,623,577,668,471.002,624,44935,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,286,N2_OP50_27_NA-09.czi:z:8/23 - N2_OP50_27_NA-09.czi #1,0.943,537.267,542,488,589,506.84,538,48354,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,287,N2_OP50_27_NA-09.czi:z:19/23 - N2_OP50_27_NA-09.czi #1,0.608,529.621,512,493,568,321.982,530,30718,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,288,N2_OP50_27_NA-10.czi:z:7/20 - N2_OP50_27_NA-10.czi #1,0.356,878.824,838,824,949,313.198,884,29880,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,289,N2_OP50_27_NA-10.czi:z:12/20 - N2_OP50_27_NA-10.czi #1,0.65,727.661,709,664,783,472.889,731,45115,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,290,N2_OP50_27_NA-10.czi:z:19/20 - N2_OP50_27_NA-10.czi #1,1.373,386.695,379,362,421,530.98,387,50657,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,291,N2_OP50_27_NA-10.czi:z:8/20 - N2_OP50_27_NA-10.czi #1,1.122,406.477,403,390,425,455.888,407,43493,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,292,ft7_OP50_27_NA-11.czi:z:14/17 - ft7_OP50_27_NA-11.czi #1,0.545,643.077,649,578,692,350.513,646,33440,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,293,ft7_OP50_27_NA-11.czi:z:10/17 - ft7_OP50_27_NA-11.czi #1,0.839,736.938,769,608,805,617.958,749,58955,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,294,ft7_OP50_27_NA-11.czi:z:11/17 - ft7_OP50_27_NA-11.czi #1,0.901,446.081,458,403,477,402.116,446,38363,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,295,ft7_OP50_27_NA-11.czi:z:4/17 - ft7_OP50_27_NA-11.czi #1,1.132,610.917,613,538,664,691.583,613,65979,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,296,N2_OP50_27_NA-12.czi:z:5/16 - N2_OP50_27_NA-12.czi #1,1.247,1610.109,1202,1145,1961,2008.356,1610,191603,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,297,N2_OP50_27_NA-12.czi:z:10/16 - N2_OP50_27_NA-12.czi #1,1.059,1032.515,1105,762,1173,1093.09,1052,104284,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,298,N2_OP50_27_NA-12.czi:z:4/16 - N2_OP50_27_NA-12.czi #1,1.174,644.411,713,514,766,756.518,640,72174,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,299,N2_OP50_27_NA-12.czi:z:14/16 - N2_OP50_27_NA-12.czi #1,1.352,416.38,437,383,452,563.012,416,53713,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,300,N2_OP50_27_NA-06.czi:z:4/21 - N2_OP50_27_NA-06.czi #1,1.321,616.413,619,534,662,814.105,621,77668,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,301,N2_OP50_27_NA-06.czi:z:13/21 - N2_OP50_27_NA-06.czi #1,0.398,689.868,699,643,716,274.782,690,26215,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,302,N2_OP50_27_NA-06.czi:z:7/21 - N2_OP50_27_NA-06.czi #1,1.436,400.533,414,342,444,575.171,405,54873,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,303,N2_OP50_27_NA-06.czi:z:20/21 - N2_OP50_27_NA-06.czi #1,0.776,429.905,430,404,450,333.459,430,31813,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,304,N2_OP50_27_NA-07.czi:z:7/17 - N2_OP50_27_NA-07.czi #1,1.572,341.38,364,266,411,536.745,348,51207,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,305,N2_OP50_27_NA-07.czi:z:7/17 - N2_OP50_27_NA-07.czi #1,0.839,285.087,281,259,313,239.06,283,22807,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,306,N2_OP50_27_NA-07.czi:z:14/17 - N2_OP50_27_NA-07.czi #1,0.535,255.314,250,248,265,136.484,255,13021,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,307,N2_OP50_27_NA-07.czi:z:6/17 - N2_OP50_27_NA-07.czi #1,0.671,242.062,245,230,257,162.385,242,15492,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,308,N2_OP50_27_NA-11.czi:z:6/18 - N2_OP50_27_NA-11.czi #1,0.776,731.27,762,623,802,567.215,740,54114,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,309,N2_OP50_27_NA-11.czi:z:12/18 - N2_OP50_27_NA-11.czi #1,0.472,742.6,737,692,809,350.272,744,33417,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,310,N2_OP50_27_NA-11.czi:z:17/18 - N2_OP50_27_NA-11.czi #1,1.017,395.175,388,374,420,401.791,394,38332,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,311,N2_OP50_27_NA-11.czi:z:6/18 - N2_OP50_27_NA-11.czi #1,0.954,474.89,481,420,516,452.974,478,43215,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,312,N2_OP50_27_NA-13.czi:z:11/16 - N2_OP50_27_NA-13.czi #1,0.335,895.219,884,843,950,300.274,898,28647,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,313,N2_OP50_27_NA-13.czi:z:8/16 - N2_OP50_27_NA-13.czi #1,0.566,1016.093,1011,934,1081,575.129,1011,54869,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,314,N2_OP50_27_NA-13.czi:z:5/16 - N2_OP50_27_NA-13.czi #1,0.765,579.356,577,537,623,443.309,578,42293,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,315,N2_OP50_27_NA-13.czi:z:13/16 - N2_OP50_27_NA-13.czi #1,0.891,399.424,412,358,430,355.87,401,33951,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,316,N2_OP50_27_NA-14.czi:z:13/19 - N2_OP50_27_NA-14.czi #1,0.409,511.897,497,481,556,209.26,505,19964,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,317,N2_OP50_27_NA-14.czi:z:6/19 - N2_OP50_27_NA-14.czi #1,0.451,731.558,751,612,828,329.728,738,31457,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,318,N2_OP50_27_NA-14.czi:z:7/19 - N2_OP50_27_NA-14.czi #1,1.143,427.138,456,373,471,488.014,428,46558,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,319,N2_OP50_27_NA-14.czi:z:16/19 - N2_OP50_27_NA-14.czi #1,0.723,357.29,368,318,390,258.409,363,24653,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,320,N2_OP50_27_NA-15.czi:z:12/17 - N2_OP50_27_NA-15.czi #1,0.524,710.08,717,616,771,372.148,717,35504,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,321,N2_OP50_27_NA-15.czi:z:5/17 - N2_OP50_27_NA-15.czi #1,0.776,1028.811,1073,914,1104,798.005,1037,76132,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,322,N2_OP50_27_NA-15.czi:z:4/17 - N2_OP50_27_NA-15.czi #1,0.545,651.173,656,624,679,354.926,652,33861,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,323,N2_OP50_27_NA-15.czi:z:15/17 - N2_OP50_27_NA-15.czi #1,0.87,626.229,647,570,685,544.816,628,51977,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,324,N2_OP50_27_NA-16.czi:z:5/15 - N2_OP50_27_NA-16.czi #1,1.279,1371.041,1417,1188,1508,1753.269,1383,167267,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,325,N2_OP50_27_NA-16.czi:z:9/15 - N2_OP50_27_NA-16.czi #1,0.975,1578.828,1600,1344,1736,1539.062,1601,146831,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,326,N2_OP50_27_NA-16.czi:z:4/15 - N2_OP50_27_NA-16.czi #1,0.681,886.092,895,759,946,603.713,893,57596,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,327,N2_OP50_27_NA-16.czi:z:13/15 - N2_OP50_27_NA-16.czi #1,1.006,683.635,679,631,752,687.914,684,65629,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,328,N2_OP50_27_NA-17.czi:z:14/17 - N2_OP50_27_NA-17.czi #1,1.132,422.435,430,391,453,478.214,425,45623,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,329,N2_OP50_27_NA-17.czi:z:11/17 - N2_OP50_27_NA-17.czi #1,0.409,542.821,542,495,576,221.901,545,21170,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,330,N2_OP50_27_NA-17.czi:z:10/17 - N2_OP50_27_NA-17.czi #1,0.713,346.691,351,325,376,247.11,347,23575,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,331,N2_OP50_27_NA-17.czi:z:6/17 - N2_OP50_27_NA-17.czi #1,1.572,489.927,509,429,540,770.301,495,73489,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,332,N2_OP50_27_NA-18.czi:z:6/17 - N2_OP50_27_NA-18.czi #1,0.922,1617.716,1591,1473,1726,1492.187,1613,142359,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,333,N2_OP50_27_NA-18.czi:z:12/17 - N2_OP50_27_NA-18.czi #1,0.807,1456.494,1450,1349,1532,1175.541,1462,112150,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,334,N2_OP50_27_NA-18.czi:z:14/17 - N2_OP50_27_NA-18.czi #1,0.839,655.638,658,618,696,549.784,658,52451,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,335,N2_OP50_27_NA-18.czi:z:4/17 - N2_OP50_27_NA-18.czi #1,0.901,1103.872,1098,1019,1174,995.074,1108,94933,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,336,N2_OP50_27_NA-19.czi:z:9/21 - N2_OP50_27_NA-19.czi #1,2.212,796.209,789,636,897,1760.952,808,168000,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,337,N2_OP50_27_NA-19.czi:z:19/21 - N2_OP50_27_NA-19.czi #1,0.692,564.894,576,527,598,390.795,567,37283,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,338,N2_OP50_27_NA-19.czi:z:3/21 - N2_OP50_27_NA-19.czi #1,2.474,483.521,465,428,550,1196.095,484,114111,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,339,N2_OP50_27_NA-19.czi:z:13/21 - N2_OP50_27_NA-19.czi #1,0.912,386.103,385,362,412,352.096,385,33591,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,340,N2_OP50_27_NA-20.czi:z:16/22 - N2_OP50_27_NA-20.czi #1,0.671,507.703,511,474,528,340.587,508,32493,,NA,,,,
N2,12_20_17,27,OP50,0,ASI,341,N2_OP50_27_NA-20.czi:z:4/22 - N2_OP50_27_NA-20.czi #1,0.493,476.809,469,450,506,234.898,473,22410,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,342,N2_OP50_27_NA-20.czi:z:4/22 - N2_OP50_27_NA-20.czi #1,0.692,401.258,402,384,422,277.591,401,26483,,NA,,,,
N2,12_20_17,27,OP50,0,ASJ,343,N2_OP50_27_NA-20.czi:z:18/22 - N2_OP50_27_NA-20.czi #1,1.3,348.468,350,332,364,452.921,349,43210,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,344,ft7_OP50_27_NA.czi:z:10/21 - ft7_OP50_27_NA.czi #1,0.388,674.216,678,648,700,261.48,676,24946,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,345,ft7_OP50_27_NA.czi:z:17/21 - ft7_OP50_27_NA.czi #1,0.786,536.267,537,488,573,421.58,539,40220,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,346,ft7_OP50_27_NA.czi:z:15/21 - ft7_OP50_27_NA.czi #1,0.807,437.013,446,400,464,352.715,440,33650,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,347,ft7_OP50_27_NA.czi:z:5/21 - ft7_OP50_27_NA.czi #1,0.891,427.953,425,390,451,381.288,428,36376,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,348,ft7_OP50_27_NA-02.czi:z:11/17 - ft7_OP50_27_NA-02.czi #1,0.451,352.093,367,319,373,158.695,352,15140,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,349,ft7_OP50_27_NA-02.czi:z:14/17 - ft7_OP50_27_NA-02.czi #1,0.839,364.637,375,339,390,305.766,365,29171,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,350,ft7_OP50_27_NA-02.czi:z:16/17 - ft7_OP50_27_NA-02.czi #1,0.545,334.385,332,316,351,182.259,335,17388,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,351,ft7_OP50_27_NA-02.czi:z:4/17 - ft7_OP50_27_NA-02.czi #1,1.038,324.202,327,306,335,336.426,325,32096,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,352,ft7_OP50_27_NA-02.czi:z:14/17 - ft7_OP50_27_NA-02.czi #1,0.325,737.581,745,702,776,239.668,741,22865,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,353,ft7_OP50_27_NA-02.czi:z:10/17 - ft7_OP50_27_NA-02.czi #1,0.493,526.383,517,502,563,259.321,525,24740,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,354,ft7_OP50_27_NA-02.czi:z:10/17 - ft7_OP50_27_NA-02.czi #1,0.65,472.484,471,426,503,307.056,474,29294,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,355,ft7_OP50_27_NA-02.czi:z:7/17 - ft7_OP50_27_NA-02.czi #1,0.524,594.92,601,555,628,311.793,597,29746,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,356,ft7_OP50_27_NA-03.czi:z:4/12 - ft7_OP50_27_NA-03.czi #1,0.503,524.375,533,493,545,263.828,526,25170,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,357,ft7_OP50_27_NA-03.czi:z:5/12 - ft7_OP50_27_NA-03.czi #1,0.44,435.69,440,415,452,191.808,439,18299,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,358,ft7_OP50_27_NA-03.czi:z:7/12 - ft7_OP50_27_NA-03.czi #1,1.258,346.55,356,316,374,435.899,349,41586,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,359,ft7_OP50_27_NA-03.czi:z:11/12 - ft7_OP50_27_NA-03.czi #1,0.818,384.282,391,346,413,314.183,386,29974,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,360,ft7_OP50_27_NA-04.czi:z:12/15 - ft7_OP50_27_NA-04.czi #1,0.461,257.159,254,246,268,118.602,256,11315,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,361,ft7_OP50_27_NA-04.czi:z:9/15 - ft7_OP50_27_NA-04.czi #1,0.65,252.371,253,241,266,164.01,253,15647,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,362,ft7_OP50_27_NA-04.czi:z:13/15 - ft7_OP50_27_NA-04.czi #1,0.66,271.206,275,259,284,179.093,272,17086,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,363,ft7_OP50_27_NA-04.czi:z:3/15 - ft7_OP50_27_NA-04.czi #1,1.038,263.778,263,252,279,273.723,264,26114,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,364,ft7_OP50_27_NA-05.czi:z:10/20 - ft7_OP50_27_NA-05.czi #1,0.43,376.976,376,353,391,162.008,376,15456,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,365,ft7_OP50_27_NA-05.czi:z:16/20 - ft7_OP50_27_NA-05.czi #1,1.363,355.123,354,324,379,483.906,356,46166,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,366,ft7_OP50_27_NA-05.czi:z:6/20 - ft7_OP50_27_NA-05.czi #1,1.593,288.901,295,270,306,460.29,290,43913,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,367,ft7_OP50_27_NA-05.czi:z:6/20 - ft7_OP50_27_NA-05.czi #1,1.059,293.208,293,280,309,310.41,293,29614,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,368,ft7_OP50_27_NA-08.czi:z:13/21 - ft7_OP50_27_NA-08.czi #1,0.451,543.465,546,526,564,244.951,542,23369,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,369,ft7_OP50_27_NA-08.czi:z:9/21 - ft7_OP50_27_NA-08.czi #1,0.367,501.257,508,471,522,183.894,501,17544,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,370,ft7_OP50_27_NA-08.czi:z:6/21 - ft7_OP50_27_NA-08.czi #1,0.524,422.14,417,409,440,221.241,423,21107,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,371,ft7_OP50_27_NA-08.czi:z:19/21 - ft7_OP50_27_NA-08.czi #1,0.556,352.528,345,334,381,195.843,352,18684,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,372,ft7_OP50_27_NA-09.czi:z:5/16 - ft7_OP50_27_NA-09.czi #1,0.818,1200.474,1087,1059,1320,981.49,1212,93637,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,373,ft7_OP50_27_NA-09.czi:z:6/16 - ft7_OP50_27_NA-09.czi #1,0.472,1230.533,1208,1139,1296,580.422,1244,55374,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,374,ft7_OP50_27_NA-09.czi:z:7/16 - ft7_OP50_27_NA-09.czi #1,1.09,391.375,395,356,422,426.643,391,40703,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,375,ft7_OP50_27_NA-09.czi:z:13/16 - ft7_OP50_27_NA-09.czi #1,0.66,662.222,617,605,718,437.303,668,41720,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,376,ft7_OP50_27_NA-10.czi:z:4/13 - ft7_OP50_27_NA-10.czi #1,0.231,251.091,254,244,257,57.902,252,5524,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,377,ft7_OP50_27_NA-10.czi:z:4/13 - ft7_OP50_27_NA-10.czi #1,0.618,242.712,242,233,251,150.1,243,14320,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,378,ft7_OP50_27_NA-10.czi:z:7/13 - ft7_OP50_27_NA-10.czi #1,0.503,288.479,292,276,301,145.142,288,13847,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,379,ft7_OP50_27_NA-10.czi:z:10/13 - ft7_OP50_27_NA-10.czi #1,1.069,289.167,287,277,305,309.162,289,29495,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,380,ft7_OP50_27_NA-12.czi:z:9/19 - ft7_OP50_27_NA-12.czi #1,0.681,252.015,249,238,265,171.703,252,16381,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,381,ft7_OP50_27_NA-12.czi:z:13/19 - ft7_OP50_27_NA-12.czi #1,0.629,230.233,231,221,238,144.796,231,13814,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,382,ft7_OP50_27_NA-12.czi:z:8/19 - ft7_OP50_27_NA-12.czi #1,1.017,275.773,276,261,287,280.39,276,26750,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,383,ft7_OP50_27_NA-12.czi:z:19/19 - ft7_OP50_27_NA-12.czi #1,0.734,255.986,259,246,266,187.824,256,17919,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,384,ft7_OP50_27_NA-13.czi:z:6/18 - ft7_OP50_27_NA-13.czi #1,0.503,290.75,285,271,304,146.285,290,13956,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,385,ft7_OP50_27_NA-13.czi:z:4/18 - ft7_OP50_27_NA-13.czi #1,0.503,271.625,272,258,290,136.662,271,13038,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,386,ft7_OP50_27_NA-13.czi:z:8/18 - ft7_OP50_27_NA-13.czi #1,0.451,267.372,263,254,279,120.51,267,11497,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,387,ft7_OP50_27_NA-13.czi:z:4/18 - ft7_OP50_27_NA-13.czi #1,0.503,311.875,309,297,327,156.913,312,14970,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,388,ft7_OP50_27_NA-14.czi:z:7/15 - ft7_OP50_27_NA-14.czi #1,1.069,672.098,676,599,711,718.573,676,68554,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,389,ft7_OP50_27_NA-14.czi:z:7/15 - ft7_OP50_27_NA-14.czi #1,0.535,360.451,361,344,381,192.688,361,18383,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,390,ft7_OP50_27_NA-14.czi:z:13/15 - ft7_OP50_27_NA-14.czi #1,0.818,479.026,484,450,500,391.644,480,37364,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,391,ft7_OP50_27_NA-14.czi:z:3/15 - ft7_OP50_27_NA-14.czi #1,0.293,412.214,413,392,423,120.982,417,11542,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,392,ft7_OP50_27_NA-15.czi:z:5/14 - ft7_OP50_27_NA-15.czi #1,0.681,227.723,227,217,236,155.152,227,14802,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,393,ft7_OP50_27_NA-15.czi:z:4/14 - ft7_OP50_27_NA-15.czi #1,0.566,224.167,222,216,231,126.883,224,12105,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,394,ft7_OP50_27_NA-15.czi:z:10/14 - ft7_OP50_27_NA-15.czi #1,0.901,236.209,237,226,252,212.928,236,20314,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,395,ft7_OP50_27_NA-15.czi:z:9/14 - ft7_OP50_27_NA-15.czi #1,0.88,222.405,224,211,233,195.822,223,18682,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,396,ft7_OP50_27_NA-16.czi:z:13/13 - ft7_OP50_27_NA-16.czi #1,0.828,215.987,217,206,226,178.852,216,17063,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,397,ft7_OP50_27_NA-16.czi:z:9/13 - ft7_OP50_27_NA-16.czi #1,0.713,222.088,222,212,232,158.297,222,15102,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,398,ft7_OP50_27_NA-16.czi:z:8/13 - ft7_OP50_27_NA-16.czi #1,1.205,228.8,227,220,241,275.799,229,26312,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,399,ft7_OP50_27_NA-16.czi:z:8/13 - ft7_OP50_27_NA-16.czi #1,1.027,218.888,215,210,230,224.846,219,21451,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,400,ft7_OP50_27_NA-17.czi:z:15/17 - ft7_OP50_27_NA-17.czi #1,0.608,537.897,529,513,562,327.013,536,31198,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,401,ft7_OP50_27_NA-17.czi:z:4/17 - ft7_OP50_27_NA-17.czi #1,0.797,757.724,754,730,800,603.619,756,57587,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,402,ft7_OP50_27_NA-17.czi:z:10/17 - ft7_OP50_27_NA-17.czi #1,0.556,703.887,702,673,735,391.036,703,37306,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,403,ft7_OP50_27_NA-17.czi:z:12/17 - ft7_OP50_27_NA-17.czi #1,0.964,670.283,661,636,698,646.374,671,61666,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,404,ft7_OP50_27_NA-18.czi:z:9/13 - ft7_OP50_27_NA-18.czi #1,0.346,523.576,516,493,558,181.106,524,17278,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,405,ft7_OP50_27_NA-18.czi:z:9/13 - ft7_OP50_27_NA-18.czi #1,0.503,512.375,504,490,536,257.791,511,24594,,NA,,,,
